Year,Energy Balance Model.Surface Temperature Anomaly[1]
2079.375,2.74975759061
2079.5,2.75285908416
2079.625,2.75597049265
2079.75,2.75909034846
2079.875,2.76221734942
2080,2.76535033192
2080.125,2.76848051869
2080.25,2.77160034489
2080.375,2.77471048338
2080.5,2.77781151753
2080.625,2.78090395289
2080.75,2.78398818913
2080.875,2.78706460586
2081,2.79013353115
2081.125,2.79317915155
2081.25,2.79618791629
2081.375,2.79916318507
2081.5,2.80210792196
2081.625,2.80502474418
2081.75,2.80791596347
2081.875,2.81078362237
2082,2.8136295259
2082.125,2.81645141562
2082.25,2.81924740025
2082.375,2.82201948353
2082.5,2.82476943888
2082.625,2.82749883666
2082.75,2.83020906826
2082.875,2.83290136758
2083,2.83557682932
2083.125,2.83821844213
2083.25,2.84081165912
2083.375,2.84336076795
2083.5,2.84586956478
2083.625,2.84834141243
2083.75,2.85077929169
2083.875,2.85318584634
2084,2.85556342237
2084.125,2.85792457021
2084.25,2.86028011063
2084.375,2.86262964108
2084.5,2.86497281497
2084.625,2.86730933452
2084.75,2.86963894464
2084.875,2.87196142762
2085,2.87427659868
2085.125,2.87656411755
2085.25,2.87880655687
2085.375,2.88100775832
2085.5,2.8831711261
2085.625,2.88529967874
2085.75,2.88739609497
2085.875,2.88946275367
2086,2.89150176894
2086.125,2.89352813542
2086.25,2.89555476602
2086.375,2.89758058711
2086.5,2.89960466197
2086.625,2.90162617365
2086.75,2.90364440996
2086.875,2.90565875167
2087,2.90766866158
2087.125,2.9096885156
2087.25,2.91173062977
2087.375,2.91379175349
2087.5,2.91586902109
2087.625,2.91795990602
2087.75,2.92006218046
2087.875,2.92217388008
2088,2.9242932729
2088.125,2.92642244791
2088.25,2.92856315749
2088.375,2.93071350709
2088.5,2.93287182467
2088.625,2.93503663448
2088.75,2.93720663382
2088.875,2.93938067272
2089,2.94155773578
2089.125,2.94375719539
2089.25,2.94599562846
2089.375,2.94826836748
2089.5,2.95057128474
2089.625,2.95290072778
2089.75,2.95525346252
2089.875,2.95762662433
2090,2.96001767495
2090.125,2.96243928935
2090.25,2.96490226185
2090.375,2.96740190109
2090.5,2.9699340526
2090.625,2.97249503579
2090.75,2.9750815882
2090.875,2.97769081737
2091,2.98032015772
2091.125,2.98295745155
2091.25,2.9855922097
2091.375,2.98822456908
2091.5,2.99085464182
2091.625,2.99348251865
2091.75,2.99610827164
2091.875,2.99873195644
2092,3.00135361388
2092.125,3.00398152617
2092.25,3.00662278295
2092.375,3.00927577458
2092.5,3.01193906866
2092.625,3.01461138997
2092.75,3.01729160182
2092.875,3.01997868996
2093,3.02267174796
2093.125,3.02531938816
2093.25,3.02787754284
2093.375,3.03035545719
2093.5,3.03276129656
2093.625,3.03510227498
2093.75,3.0373847679
