Year,GDP.Nominal GDP[1],GDP.nominal GDP growth rate[1],GDP.Real GDP in 2021c$[1],GDP.real GDP growth rate[1],Government.debt to GDP ratio[1],Government.government consumption[1],Finance.total investment[1],Circular Flow.private consumption[1],Employment.Wage Rate[1],Employment.Employed[1],Employment.Unemployed[1],Employment.unemployment rate[1],Employment.share of employment in agriculture[1],Employment.share of employment in industry[1],Employment.share of employment in services[1],Inflation.agriculture percentage of GDP[1],Demographics.nominal GDP per person[1],Demographics.real GDP per person[1],Demographics.Aged 0 years[1],Demographics.Aged 1 to 20 years[1],Demographics.Aged 20 to 40 years[1],Demographics.Aged 40 to 60 years[1],Demographics.Aged 60 to 65 years[1],Demographics.Aged 65 to 75 years[1],Demographics.Aged Over 75 years[1],Demographics.deaths 0 years[1],Demographics.deaths 1 to 20 years[1],Demographics.deaths 20 to 40 years[1],Demographics.deaths 40 to 60 years[1],Demographics.deaths 60 to 65 years[1],Demographics.deaths 65 to 75 years[1],Demographics.deaths Over 75 years[1],Demographics.Population[1],Demographics.fertility[1],Demographics.Births[1],Demographics.total deaths[1],Demographics.female population literacy percentage[1],Land Use.Forest Land[1],Crop.crop production[1],Food Demand.crop demand for food[1],Food Demand.Crops used for Seed or Lost[1],Food Demand.feed production[1],Land Use.Cropland[1],Freshwater.total water withdrawal[1],Animal Products.animal products production[1],Food Demand.animal products demand[1],Freshwater.irrigated cropland[1],Animal Products.aquatic animal product share[1],Land Nutrients.man made fertilizer use[1],Land Nutrients.manure fertilizer use[1],Land Nutrients.fertilizer use[1],fossil energy.Secondary Fossil Energy Output[1],fossil energy coal.Secondary Fossil Energy Output[1],fossil energy oil.Secondary Fossil Energy Output[1],fossil energy gas.Secondary Fossil Energy Output[1],renewable energy.Renewable Energy Output[1],wind and solar energy.Wind and Solar Energy Output[1],hydropower energy.Hydropower Energy Output[1],nuclear energy.Nuclear Energy Output[1],other energy.Other Energy Output[1],bio fuel energy.bio fuel primary energy[1],bio fuel energy.bio fuel secondary energy output[1],energy supply.Total Energy Output[1],renewable energy.Total Renewable Energy Capacity[1],wind and solar energy.Wind and Solar Energy Capacity[1],hydropower energy.Hydropower Energy Capacity[1],other energy.Other Energy Capacity[1],bio fuel energy.bio fuel production[1],nuclear energy.Nuclear Energy Capacity[1],fossil energy.Primary Fossil Energy FUEL[1],fossil energy coal.Primary Fossil Energy FUEL[1],fossil energy oil.Primary Fossil Energy FUEL[1],fossil energy gas.Primary Fossil Energy FUEL[1],energy demand.demand for energy[1],energy investments.Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Coal Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Oil Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Gas Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Gross Investments in Fossil Energy Capital[1],energy investments.Coal Gross Investments in Fossil Energy Capital[1],energy investments.Gross Investments in Fossil Energy Capital oil and gas[1],energy investments.Gross Investments in Renewables[1],energy investments.Investments in Nuclear Capacity[1],energy investments.Gross Investments in Hydropower Energy capacity[1],energy investments.Gross Investments in Solar and Wind Energy Capacity[1],energy investments.Gross Investments in Other Capacity[1],energy investments.Gross Investments in Biofuel Capacity[1],wind and solar energy.Installation Cost of Solar and Wind capacity[1],hydropower energy.Hydropower Installation Costs[1],energy investments.share of GDP invested in fuel extraction[1],energy investments.share of GDP invested in Energy without fuel[1],fossil energy coal.Fossil Fuel Extraction Carbon[1],fossil energy oil.Fossil Fuel Extraction Carbon[1],fossil energy gas.Fossil Fuel Extraction Carbon[1],fossil energy.conversion efficiency of fossil fuels to secondary fossil energy[1],fossil energy coal.conversion efficiency of fossil fuels to secondary fossil energy[1],fossil energy oil.conversion efficiency of fossil fuels to secondary fossil energy[1],fossil energy gas.conversion efficiency of fossil fuels to secondary fossil energy[1],Sea Level.SLR thermosteric[1],Sea Level.SLR from mountain glaciers[1],Sea Level.SLR from Greenland Ice Sheet[1],Sea Level.SLR from Antarctic Ice Sheet[1],Sea Level.SLR from LWS[1],Sea Level.Total global SLR[1],Animal Products Demand.Average Daily Demand Per Capita[1],Ocean.Air sea co2 flux[1],Emissions.land carbon sink[1],Terrestrial Carbon Balance.Terrestrial carbon balance[1],Terrestrial Carbon Balance.deforestation carbon loss[1],Terrestrial Carbon Balance.forest regrowth carbon uptake[1],Concrete.total yearly concrete use[1],Concrete.residential concrete stock in use[1],Concrete.Infrastructure concrete stock in use[1],Concrete.In use concrete stock[1],Concrete.concrete waste generation[1],Concrete.new RS construction[1],Concrete.CO2 emissions[1],Emissions.CO2 emissions from Energy[1],Emissions.CO2 Emissions from Food and Land Use[1],Emissions.N2O Emissions from Food and Land Use[1],Emissions.N2O Emissions from Other[1],Emissions.N2O Emissions from Energy[1],Emissions.CH4 Emissions from Energy[1],Emissions.CH4 Emissions from Food and Land Use[1],Emissions.CH4 Emissions from Other[1],Emissions.SO2 Emissions from Energy[1],Emissions.HFC134a eq Emissions[1],Emissions.Total CH4 Emissions[1],Emissions.Total CO2 Emissions[1],Emissions.Total SO2 Emissions[1],Emissions.Total N2O Emissions[1],Energy Balance Model.Surface Temperature Anomaly[1]
2020,150668.06844,0.0505160695214,152575.142518,0.0364899752614,0.878426369689,21985.0005925,41264.3809989,87418.6868491,24172.3572071,3078.34251037,178.678744682,0.0548595574575,0.27849412498,0.232484181263,0.489021693757,3.4898759786,19.3065149647,19.550886281,136.286320989,2479.05282524,2370.78029372,1767.22626938,321.892756093,461.158643176,267.60422029,3.94226996019,2.93330252748,4.14842874481,8.80913448489,4.16403031151,9.88068294603,22.9000745444,7804.00132888,2.41880886635,137.892428987,56.7969188701,81.5364308738,4050.76715151,15889.4280932,6685.61165394,1246.12073584,2171.79661169,1576.2817574,4585759131570,1515.91838761,1509.78020561,361.077612597,0.0774263974218,111.714676498,25.0474240812,136.762100579,55338.9393171,17931.4954765,21178.8844854,16228.5593552,8431.30410714,2735.05093143,4538.98476572,2769.05419514,812.439528014,0.00301704346633,344.828881983,66539.2976193,2868.06256231,1539.57353445,1191.43557008,137.053457785,149.279650376,379.450525185,0.494401159564,0.164213480063,0.185302387356,0.144885292145,66540.5499655,1018220325650,141182067695,599664407086,277373850869,122057196616,45835289595.4,76221907020.8,548703425011,54845296287.4,44024180340,456913121375,34257333077.5,13508790218,1604.6687993,2047.32118635,0.00667356627591,0.0106293136627,3.94786343802,3.41535555904,2.14925127627,0.402952496546,0.393106483649,0.404865200656,0.403234951,0.0326327822392,0.015619832312,0.00720888003215,0.00948293245438,0.00831345379811,0.0732578808358,530.033754563,3.12204759995,3.3522991898,1.81886737689,2.0569552737,1.29481197361,22692.3400363,251977.165836,174163.68948,426140.855316,7202.74416737,6458.85085123,1596.82045198,35013.4842104,5559.37035046,9483.91449624,1158.61874094,1671.00253579,148.186395662,145.19961943,76.2832489443,82.8069621281,714.030245428,369.669264035,42169.6750128,84.8502721281,12313.535773,1.14962239103
2021,158265.063059,0.0495236396021,157481.136113,0.0329252898245,0.880411564962,23262.6573231,42416.3318139,92586.073922,25220.5530182,3106.85494721,182.055206341,0.0553542656508,0.273568397164,0.233328342995,0.493103259842,3.47022925189,20.0765188699,19.9770747866,136.032187499,2485.1725961,2381.38022349,1801.63010007,324.071209509,479.696687366,275.109880977,3.79581442917,2.81732211806,4.09015527581,8.81493603302,4.09800199359,10.0920804772,23.3342054939,7883.09288501,2.40472624768,137.583728412,57.0764789868,81.8907268724,4044.60818332,16153.4209161,6789.23871499,1270.26098482,2197.93796982,1581.20575732,4638645824100,1546.48134076,1543.23788179,365.516341953,0.0782807992901,113.001894978,25.0948751611,138.096770139,56173.5747214,18405.4650381,21259.5651722,16508.5445111,8996.96763395,3222.73769051,4566.05667157,2774.28707929,853.195773853,0.00309195843621,354.97749802,67944.8294346,3156.86790072,1814.09479427,1198.84432536,143.928781087,152.986352198,380.414241076,0.499803437636,0.167838594308,0.185177066859,0.146787776469,67802.4354138,977078635642,142226591595,571334354991,263517689056,118567391489,47859158812.9,70708232676.2,560530020187,47673133361.4,35519049685.6,483114302613,30745433060.6,11151234828.4,1567.70206883,2059.42821074,0.00620441698451,0.0100664868715,4.03505464956,3.41359410499,2.17792691616,0.404608799718,0.394782108431,0.406516337458,0.404875403591,0.033969263273,0.0164389071812,0.00757191326992,0.0099888008937,0.00880309804591,0.0767719826638,536.343926539,3.13068290199,3.37550551023,1.81037721334,2.08972727005,1.30510332921,23563.0646273,258345.813414,183583.14699,441928.960405,7468.33925938,6585.50519198,1663.28734022,35431.5607061,5666.62316841,9559.52832971,1167.74705867,1662.17647108,150.339620299,145.763646335,77.0563601486,81.2676526893,752.398260569,373.159626783,42761.4712148,83.3109626893,12389.4518595,1.17225236373
2022,165729.737491,0.047087302521,161059.993373,0.0256851366564,0.879987259471,24783.1761598,43671.8767818,97274.6845489,26269.8094879,3134.97453338,185.167735127,0.0557710242971,0.270727012891,0.23381529395,0.495457693158,3.4594623469,20.816517141,20.2299729882,135.796376683,2490.72906131,2391.15251115,1833.19919363,328.986653053,497.002095979,284.58781191,3.65940597263,2.70892097341,4.03229381886,8.81536647283,4.06529918478,10.2726313389,23.928702871,7961.45370372,2.39117969309,137.294274032,57.5414278021,82.2265156785,4038.26941848,16401.615085,6891.4269262,1294.33520156,2221.10682583,1586.2614673,4674665686550,1578.7220713,1577.46700608,368.304582392,0.0791236613012,114.334945135,25.1440197901,139.478964925,56879.6486344,18847.6088159,21287.7302658,16744.3095526,9545.15042913,3725.73957656,4578.17903019,2770.70848327,882.459405547,0.00311138768032,358.77241684,69195.5075468,3448.44879902,2097.23701391,1202.34641272,148.865372394,153.947687625,380.181858965,0.504007969232,0.171110275106,0.184613918413,0.148283775713,68817.2731608,929837605947,135774812078,543067349110,250995444759,114218761982,46585894836.8,67632867145,542674029121,40786926405.9,28552835905.2,478818219725,26514202920,8788770570.96,1527.42083966,2065.15115008,0.00577323757735,0.00939586876781,4.11465896202,3.40373870143,2.20052040826,0.406276780495,0.396536044929,0.408233874015,0.40651456371,0.0353615776347,0.0172809532494,0.0079438374518,0.0105111221434,0.00933012592677,0.080427616406,542.844004973,3.15629034122,3.39963515088,1.80512748798,2.12077654446,1.31545180727,24475.6355233,264842.463296,193498.797532,458341.260827,7744.61250086,6715.06295657,1733.16148391,35764.3441139,5773.03198852,9639.40482494,1177.84359201,1649.25822408,152.20082613,146.397859783,77.8223284754,79.5519860581,793.132794235,376.421014389,43270.5375863,81.5952960581,12466.506641,1.19580678596
2023,172932.207742,0.0439600409359,163291.734747,0.0176632330288,0.880762142159,26472.5753696,45052.0375542,101407.594818,27317.0809292,3162.9322379,188.028877706,0.0561119246746,0.26980949454,0.233972536476,0.496217968985,3.45607305277,21.512007186,20.3127746829,135.570395615,2495.63803637,2400.48855105,1858.59639576,340.097299128,513.314846545,295.163477718,3.53933933642,2.6138347367,3.98119745596,8.80024668524,4.1102341917,10.4399089332,24.6331811179,8038.86900219,2.37814922066,137.019940064,58.2036697431,82.5258206534,4031.82507591,16635.8035499,6990.26411167,1317.7598457,2245.05165587,1591.4687508,4694388677660,1613.94911735,1611.59611025,369.507432985,0.0799154262019,115.723416983,25.1966885328,140.920105516,57419.350567,19226.8344214,21260.1187855,16932.3973601,10058.0156993,4221.75763548,4578.22685642,2758.73222295,900.310809326,0.003089039397,357.720398093,70236.0984893,3731.07145624,2376.44800312,1202.74666076,151.876792358,152.841921679,378.849718385,0.506732169443,0.173773965608,0.183588481014,0.149369722822,69587.6021043,878752011298,128330814283,512449604560,237971592455,106979719405,44042016366.7,62937703038,517775835287,34569315140.1,23061910138.8,465395125269,22565290416.6,6753509462.17,1491.71701555,2065.80521579,0.00538148493958,0.00876405143189,4.17970743673,3.38536698761,2.21702079756,0.407926858617,0.398314003338,0.409992737527,0.408092278306,0.0368252219448,0.0181463977903,0.00832496556696,0.0110500330224,0.00988576234517,0.0842323806696,549.24788645,3.15528008161,3.43234132045,1.82340790381,2.13373226942,1.32610927007,25365.6004099,271459.286834,203920.886834,475380.173668,8031.69372378,6827.01773108,1801.65136946,35988.1371937,5815.4374809,9726.70103361,1188.80571138,1631.24568204,153.565959546,147.180025456,78.5790544467,77.6181426792,841.801491304,379.325039449,43605.2260441,79.6614526792,12546.752427,1.224065682
2024,179966.422811,0.041207928779,164639.641957,0.0114677909155,0.885635439475,28230.0483884,46608.9267226,105127.4477,28361.7036125,3192.18931923,190.409220173,0.0562908125085,0.270084990995,0.233925322424,0.49598968658,3.45708626676,22.1765083234,20.2878533296,135.351444501,2499.86795841,2409.66627494,1882.5959781,354.346409588,526.75931636,306.595593982,3.43846502012,2.53463369515,3.93967479428,8.79384956732,4.20541814455,10.5703516845,25.4274966926,8115.18297588,2.36561766596,136.761211228,59.01361248,82.7794874111,4025.43412812,16861.687801,7084.63942684,1340.12866568,2274.76652747,1596.78093859,4702978775110,1652.12260768,1644.81840606,369.715130865,0.0806300023702,117.137923221,25.2526005205,142.390523742,57806.5659852,19548.4615954,21181.5659589,17076.538431,10533.8240757,4701.89948297,4569.53214821,2740.17370045,908.443388248,0.00304376494081,353.949056227,71080.5637613,4000.80742576,2646.72219534,1200.83652295,153.248707465,150.601796515,376.59879191,0.508130226708,0.175888232672,0.182149681495,0.150092312541,70199.2259054,835940299316,122337857226,486335539572,227266902518,99734811201.3,41615502401.7,58119308799.6,495510163499,29445959323.2,18999492277.2,452233256705,19216719183,5060695333.08,1461.93385728,2062.6837623,0.0050773938122,0.00826590975271,4.23131331128,3.35925657466,2.22803925943,0.409547841495,0.400108982131,0.411751273707,0.409584856882,0.0383396055231,0.0190399236601,0.00871714377341,0.0116087586388,0.0104619197656,0.0881673513609,555.298852882,3.1761036175,3.4566689364,1.86341270931,2.11980251283,1.33654850229,26141.4761021,278164.249931,214803.50539,492967.755321,8328.21276643,6896.15068412,1861.8158709,36114.7779712,5757.82172298,9820.66163827,1200.23991168,1608.90609492,154.49016831,148.100761762,79.3250150902,75.5141375547,889.891685827,381.915945162,43734.4155651,77.5574475547,12629.8076449,1.25103921597
2025,187245.323683,0.040294344241,165890.138454,0.00909391877023,0.8959262941,29968.5557309,48463.7786517,108812.9893,29406.171931,3222.44762759,192.03146137,0.0562403389703,0.270454419425,0.233862010493,0.495683570082,3.45845095261,22.8618962969,20.2545145984,135.140881387,2503.49293605,2418.70613998,1907.64047212,368.175127734,537.940601669,319.183477167,3.35542848139,2.47022345295,3.90736686195,8.80878239761,4.30836502952,10.6731452118,26.3294736331,8190.2796361,2.35356942734,136.520518346,59.9738830749,82.9894019357,4019.26856896,17084.3117904,7174.52396419,1361.32823802,2313.39858401,1602.0893652,4708839257030,1691.24163885,1676.62951159,369.84595712,0.0812627377493,118.513507704,25.3086970996,143.822204803,58099.9479225,19836.3090694,21070.488926,17193.1499271,10980.4882538,5167.54048204,4555.04540283,2717.07453007,909.038088386,0.00298798267013,348.864280498,71797.5107064,4259.51751447,2908.83378913,1197.33469569,153.349029652,147.841757438,373.664932029,0.508751391052,0.177680056729,0.180466328259,0.150605006064,70790.1671912,815499290335,119824421996,473038785516,222636082823,95432486219.1,40427844592.9,55004641626.3,484776885889,25655568650.6,16230099988.2,448283673980,16618511485.3,3644600434.97,1437.62060309,2056.961248,0.00491589975109,0.00799283041916,4.27470057611,3.32837408661,2.23574523869,0.411123814499,0.401906178806,0.413474939615,0.410977970487,0.0398378222524,0.0199561317738,0.00911863181163,0.0121836180847,0.0110519215174,0.09214812544,560.848434398,3.21462779432,3.4633890236,1.90899213987,2.08473509669,1.34635920525,26723.618145,284903.545539,226035.773535,510939.319073,8631.4310693,6904.80088153,1907.47429633,36184.5815603,5615.97973184,9915.34916799,1211.54814882,1584.23436405,155.171417425,149.032523609,80.0590766293,73.3432765124,931.303326318,384.263017664,43708.0355885,75.3865865124,12711.1316809,1.2728730776
2026,195569.781689,0.0426460868627,167895.345989,0.0112614174558,0.909103190508,31748.2038437,50900.7467239,112920.831122,30457.5441896,3253.52836015,192.548627173,0.0558747317258,0.269769478477,0.233979394351,0.496251127172,3.45592620092,23.6651805152,20.3163987615,134.944809836,2506.58029658,2427.52285738,1933.09060045,381.343270495,547.96551202,332.583496515,3.28568699095,2.41655331427,3.88175288655,8.83928950724,4.40946466855,10.7653723336,27.3124594055,8264.03084327,2.34198896526,136.302393722,61.0422308953,83.1681584067,4012.52139885,17384.0059332,7261.07098585,1381.57667499,2216.26195028,1608.15066208,4724086152170,1706.35834399,1706.87591206,371.061192661,0.0818329435143,120.360877052,25.3300602307,145.690937283,57002.06236,19315.317236,20650.0326465,17036.7124775,12045.2122363,5779.219281,4682.67176679,2793.75860376,1107.55120382,0.00404763638074,475.769984696,71841.0332001,4671.14130001,3253.15077411,1231.15357753,186.83694838,200.272137445,384.42432005,0.49400834072,0.170344320642,0.175681161259,0.14798285882,71506.9079814,402578240253,0,274154833328,128423406925,242446298027,75664251423.9,166782046603,950262868889,127278617215,108603084624,644147258301,111168844249,86343681713.9,1429.59512967,2112.22640544,0.00239779273143,0.00881572814087,4.11188964596,3.24336350608,2.19934180774,0.415392631219,0.408203465707,0.413623851624,0.414454521341,0.0413099235264,0.0208907955207,0.00952805196377,0.0127706747934,0.0113314994707,0.095830945275,565.870632686,3.25045625082,3.47097709751,1.70722528097,2.28750481981,1.35564551844,27080.5435666,291614.407586,237460.790906,529075.198493,8937.84467417,6851.69806547,1936.00701575,35118.2339816,6377.76330231,9964.27574474,1222.08115066,1507.43185403,148.300094899,148.487723962,80.7799865138,68.7159781258,968.633796,377.567805374,43432.0042997,70.7592881258,12693.7887494,1.29157239758
2027,205496.659776,0.0474809265597,171114.781662,0.0166136305887,0.924385980971,33469.7382015,54287.1067634,117739.814811,31529.6547927,3283.21602576,192.22194829,0.0553086977025,0.267471909521,0.234373147287,0.498154943192,3.44762938936,24.6506212633,20.5262979938,134.768756204,2509.17294792,2436.111984,1959.14662628,390.38906715,560.154291009,346.624712698,3.22268988558,2.367821428,3.85891571321,8.87765862704,4.46932741818,10.8972783567,28.3499319446,8336.36838526,2.33085960541,136.109639953,62.1809083001,83.3336904093,4004.85063428,17791.0083409,7346.05154787,1401.3176264,2165.41399364,1615.46238817,4755633668490,1732.82091606,1735.83890427,373.974647929,0.0823746014417,122.754988377,25.3670484185,148.122036796,55897.8950582,18705.9477862,20271.7991261,16920.1481459,13395.750031,6527.82843253,4849.9977255,2913.64578515,1375.12145027,0.0054361733882,642.802422693,72207.2908744,5181.92183807,3674.54652367,1275.40094199,231.974372413,268.975263973,401.122229578,0.480555679792,0.163057748308,0.171438393898,0.146059537586,72426.2629482,438508173385,0,294283186972,144224986413,201505759793,51961513746,149544246047,1137613681690,158608887708,127539841049,748259215372,142428946458,119385678807,1416.35493986,2184.53327753,0.00256265513199,0.0101378193394,3.936112724,3.1645730236,2.17020540986,0.418749440848,0.41299118091,0.412600171826,0.4170390673,0.042754290817,0.021840897735,0.0099444246677,0.0133672835224,0.0115241045591,0.0994310013012,570.478991046,3.27057194381,3.48003354574,1.56935758794,2.39811221939,1.36440710366,27248.0118725,298243.523305,248917.462714,547160.986019,9244.04568367,6754.40420283,1949.89398822,34145.30992,6849.83124686,10049.4576423,1231.50758514,1435.99158982,141.565327965,148.604269526,81.4870779777,64.4583246579,1003.56906089,371.656675469,42945.035155,66.5016346579,12716.9568173,1.30838739326
2028,217450.313636,0.0537586434116,175845.272674,0.0238708510892,0.938669146276,35172.5978398,58916.6295683,123361.086228,32643.8150679,3309.56064593,191.243552813,0.0546284630489,0.263309457443,0.235086500295,0.501604042263,3.4332668215,25.8646041736,20.9158970501,134.620932209,2511.29914638,2444.52989599,1983.54626116,394.695258777,577.38271801,361.180434649,3.15990278449,2.31823108708,3.83480082116,8.9060284986,4.47284746689,11.113255325,29.4177673751,8407.25464717,2.32016309666,135.948937694,63.3620953545,83.5045591669,3996.47437543,18254.4133603,7431.08201672,1421.08722772,2102.06029358,1624.08528272,4806745031260,1762.28220266,1764.37719662,378.887639914,0.082926801687,125.203793351,25.4076313328,150.611424684,54826.9550398,18063.3522217,19925.8418077,16837.7610105,15003.345869,7404.09094417,5036.591505,3067.88612155,1710.08947868,0.00717259538349,852.573941151,72898.1870303,5780.99904586,4167.79897343,1324.71869248,288.48137996,354.891317639,422.556022405,0.46829723002,0.156013094185,0.167633555359,0.144650580476,73591.2852021,463886629586,0,308470335803,155416293783,172477719115,34618766738.5,137858952376,1315320327770,187240254946,141341739845,850508496714,172609163462,150860927753,1400.1736053,2265.12592568,0.0026380386719,0.0111828267112,3.76616340999,3.0939913301,2.14886820061,0.421478124341,0.416811603781,0.410357588693,0.419050787339,0.0441778669603,0.022805067469,0.010367352391,0.0139741678306,0.011676331024,0.103000785675,574.968920367,3.27999001464,3.49203977744,1.41708131851,2.5124945152,1.3727286651,27319.9552404,304763.207574,260288.535309,565051.742883,9547.87192256,6643.5622462,1956.12620987,33266.5544095,7374.32652456,10141.796344,1239.67209188,1369.87311179,135.107554821,148.870819016,82.1799833394,60.5543226972,1037.24614534,366.158357177,42597.0071439,62.5976326972,12751.3415477,1.32413189156
2029,231430.124175,0.0595734774268,181993.121926,0.0309040178777,0.949049604146,36944.6921482,64696.1367655,129789.295261,33828.7542295,3335.68160169,189.384303077,0.0537250389618,0.257610763096,0.236063131539,0.506326105364,3.41497327782,27.3017801279,21.4697037273,134.511023103,2512.9820122,2452.87271154,2006.06818037,399.205328055,595.177640417,375.924294484,3.09187895565,2.26292737997,3.8058507772,8.91411814069,4.46434590086,11.3315073387,30.4770968449,8476.74119016,2.30987965246,135.827659661,64.4766156858,83.6964481297,3987.37519195,18774.8775478,7517.60082076,1441.41697258,2031.20858151,1634.26507962,4876488486460,1794.69662807,1793.51783485,385.685884187,0.0835261257953,127.691071363,25.4515786836,153.142650047,53792.1975968,17407.8142049,19603.3491384,16781.0342535,16846.6908406,8406.21597601,5232.01144607,3252.0631829,2108.00607267,0.00921505880259,1100.45734583,73890.9516203,6463.88086179,4731.90005085,1376.37339485,355.607416096,455.949929658,448.131984174,0.45696689242,0.149207532643,0.164155399318,0.143603960459,74972.493758,478530720608,0,316307222907,162223497701,149912364865,21033464358.1,128878900507,1478630072900,212358682866,150366850610,945436168087,200848322323,181978731883,1383.1997108,2349.53750594,0.00262938904253,0.011920887193,3.60197438907,3.02956977237,2.13305778536,0.423776677392,0.420006483771,0.407059297547,0.420682849689,0.0455877604733,0.0237822125743,0.0107965294727,0.0145910847791,0.011813383245,0.106570970544,579.674120337,3.28120590373,3.5097412539,1.25006442711,2.63323767552,1.38071030057,27421.8955242,311179.282046,271536.820992,582716.103038,9848.93589908,6553.53152461,1964.2479424,32464.0975062,7962.05802203,10240.8057983,1246.76339637,1308.28072024,128.91096005,149.27804907,82.8592066037,56.9545547723,1070.80589271,361.048215724,42390.4034706,58.9978647723,12795.8499149,1.33956307471
2030,246789.075326,0.0626059560168,188917.20907,0.0350623884111,0.954190002465,38896.2432245,70960.2449625,136932.587139,35119.4354954,3362.62803965,187.138489386,0.0527185345445,0.25133541345,0.237138588857,0.511525997694,3.39660758875,28.8812338946,22.1086046645,134.44730378,2514.2589413,2461.23387675,2027.82262084,405.194061001,610.767460689,391.238746074,3.01598740452,2.19961824832,3.77018230691,8.90145496927,4.46012875772,11.487910875,31.5417872085,8544.96301044,2.29998860957,135.751153527,65.4934096861,83.9167920973,3977.47865846,19346.4494731,7606.31581843,1462.65345133,1955.75112275,1646.22123102,4957583937830,1828.6461732,1824.17568723,393.658694432,0.0841943486211,130.219572391,25.4968436289,155.71641602,52776.7306403,16750.3308661,19291.3520832,16735.0476911,18886.9096904,9520.50605414,5426.85863085,3459.61238796,2559.61931579,0.0115070790064,1379.92568964,75123.2527187,7218.81421674,5359.13938094,1427.88309532,431.791740489,569.356308619,476.942124479,0.446255717959,0.142637794994,0.160868888976,0.142749033988,76451.6909942,479434802949,0,315658117003,163776685946,130527439907,10150110278.6,120377329628,1610619755570,231650866489,154125467213,1022051485320,224632440771,209810362273,1365.80133165,2433.71213122,0.00253780375704,0.0122895390867,3.4434675756,2.9688558921,2.12026852936,0.425756405261,0.422757454435,0.4028918202,0.422042587642,0.0469852008202,0.0247719168063,0.0112318968677,0.0152181677432,0.0119579638664,0.110165146104,584.87574525,3.28552192658,3.5331009426,1.05827073147,2.77061356555,1.38836596725,27677.7041786,317529.456698,282720.351506,600249.808204,10148.8420793,6512.89077864,1983.84067843,31716.767968,8653.03209733,10343.2874227,1253.33588549,1250.35023731,122.960151443,149.739742448,83.5260673435,53.6098792085,1103.30039672,356.225961235,42353.6407438,55.6531892085,12846.9735456,1.35411876267
2031,262413.63963,0.0615206645929,195624.514547,0.034673861145,0.955548726229,41089.1436442,76735.6158605,144588.880126,36552.6447969,3387.35597489,187.18704651,0.052366706846,0.245655217441,0.238112049892,0.516232732667,3.38153472404,30.470316514,22.7150573597,134.430666616,2515.14247961,2469.72857659,2049.00113769,411.842165411,625.620129644,406.342287085,2.93352827852,2.12959127873,3.72854827602,8.8705489424,4.45409467506,11.601846669,32.558495686,8612.10744265,2.29046975288,135.715933647,66.3787760024,84.1613050211,3966.68381257,19957.3332167,7696.66459581,1484.80333553,1884.15086555,1660.10381635,5039182693490,1863.78492884,1856.97659483,401.754741316,0.0849286484071,132.790537568,25.542899986,158.333437554,51793.4328273,16095.5516061,18993.4081219,16704.4730993,21027.6610111,10699.5589265,5608.24865572,3677.46902108,3040.89007794,0.0139489461521,1678.96335098,76498.5628595,8011.67215641,6022.83400437,1475.85904953,512.979102512,690.176932467,507.189757161,0.436222225635,0.136300242928,0.157798576713,0.142123405994,77866.8231068,501332438200,0,328112313603,173220124597,103191349582,0,103191349582,1670857161460,236883211048,146779257038,1063100725890,235408323366,225568855168,1348.02744204,2512.11208173,0.00256272808835,0.0123147797518,3.29055593509,2.91192631566,2.11067282011,0.427434337869,0.425120194485,0.398120846799,0.423125963925,0.0483701598429,0.0257729411765,0.0116730779232,0.0158549463383,0.0121391923176,0.113810317598,590.750538472,3.29257292993,3.56288026227,0.846992031994,2.91896349158,1.3957483941,28171.3277758,323872.27825,293980.971342,617853.249592,10450.8155564,6535.21874893,2021.5788065,31023.5718015,9427.58280442,10448.4544882,1260.06243754,1196.05117027,117.249372822,150.233864286,84.1823967342,50.5096198428,1135.02478615,351.665633842,42472.7334124,52.5529298428,12904.568096,1.3680046074
